what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991841129
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991841258
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991843115
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991868005
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991873283
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991883145
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510991889780
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510991890310
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991893764
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991974369
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510991975675
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992180369
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992183267
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992205943
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992209832
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992209988
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992210967
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992211735
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992211775
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992211789
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510992216238
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992216700
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510992224510
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992225671
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992226047
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992231502
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992231663
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992232656
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510992238377
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992240614
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1510992240771
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510992241663
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992242148
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992246708
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992256322
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.cut",1510992264491
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1510992266096
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992268507
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992271614
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992281559
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510992284241
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992284789
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992296956
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992303656
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510992305085
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992305330
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510992306564
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510992308104
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510992308386
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992311238
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992774599
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510992778145
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993029321
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993030721
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993119625
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993120942
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993124216
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993125655
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993141377
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510993143050
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510994095667
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510994099268
